DMR.ID,term,df,Deviance,Resid..Df,Resid..Dev,p.value,p.adj
chrScaffold_16_1803213_1803311,TimePoint,3,171.936321094119,7,64.9969075855914,4.85993386107438e-37,1.64273797452845e-36
chrScaffold_16_18255376_18255388,TimePoint,3,228.17104229111,3,5.96561046868388,3.4375501367063e-49,1.82591948819854e-48
chrScaffold_16_18266830_18266864,TimePoint,3,69.8690639457019,7,98.136220091811,4.552978877301e-15,5.78313155532953e-15
chrScaffold_16_20083772_20084060,TimePoint,3,376.610607645312,11,196.335152278881,2.57679921794179e-81,3.36354536214316e-80
chrScaffold_16_20640484_20640525,TimePoint,3,67.7352846857969,3,19.4418223585689,1.30344496053451e-14,1.63697744787702e-14
chrScaffold_16_20997912_20997945,TimePoint,3,287.010426988468,4,42.3017838683919,6.43979274270245e-62,4.8775467254913e-61
chrScaffold_16_21647606_21647667,TimePoint,3,91.7148825901573,7,133.880188594255,9.37964513757806e-20,1.47171669869671e-19
chrScaffold_16_22774570_22774610,TimePoint,3,277.75552513664,11,128.325679726447,6.47859304019933e-60,4.64867465516057e-59
chrScaffold_16_22802208_22802289,TimePoint,3,206.190883431122,6,37.1651241691629,1.93813714932541e-44,9.0421835825942e-44
chrScaffold_16_23032684_23032716,TimePoint,2,53.0095646837906,5,43.0643264254779,3.08403490593392e-12,3.60048604146615e-12
chrScaffold_16_2339165_2339228,TimePoint,3,81.6300638822112,9,88.3325031230221,1.37197997477203e-17,1.97352805280807e-17
chrScaffold_16_2355955_2355980,TimePoint,3,147.004028696865,6,20.7815378505314,1.16683694784046e-31,3.19577887276841e-31
chrScaffold_16_24057179_24057217,TimePoint,2,320.59388614576,2,2.67873582296301,2.42059514278211e-70,2.35719860332829e-69
chrScaffold_16_24498537_24498575,TimePoint,3,339.016849253599,11,92.6143763048819,3.56248194708797e-73,3.90282620453299e-72
chrScaffold_16_24851348_24851359,TimePoint,3,44.7142441172352,10,199.123415933328,1.06412899226553e-09,1.16475135906317e-09
chrScaffold_16_25276952_25276986,TimePoint,3,321.43057896751,8,110.635791462086,2.28594173684563e-69,2.1248867508406e-68
chrScaffold_16_25277293_25277389,TimePoint,3,224.391875502615,1,0.866647506595997,2.25574302184972e-48,1.16293978479395e-47
chrScaffold_16_25966425_25966453,TimePoint,3,115.613766111938,5,13.802434520018,6.7911507248894e-25,1.37051676635515e-24
chrScaffold_16_26200141_26200231,TimePoint,3,595.526003442395,9,113.182168475707,9.40349499593451e-129,2.81416789268577e-127
chrScaffold_16_26579128_26579313,TimePoint,3,271.413383635092,11,237.244908329103,1.52643968536278e-58,1.05221432243828e-57
chrScaffold_16_26687218_26687379,TimePoint,3,236.673227216128,12,112.671396341797,4.98769440352691e-51,2.79447535759247e-50
chrScaffold_16_26830051_26830172,TimePoint,3,212.41716880456,12,448.510192597942,8.74506462385828e-46,4.27497780616498e-45
chrScaffold_16_27168683_27168761,TimePoint,3,520.244772151783,7,253.618367718175,1.95505701278799e-112,4.70363716606051e-111
chrScaffold_16_27551986_27552010,TimePoint,3,148.31102213967,8,55.6280042835803,6.09672670135274e-32,1.68864191028438e-31
chrScaffold_16_28230858_28230908,TimePoint,3,78.4940557499205,12,81.9566684014309,6.45686331705536e-17,9.03371868874222e-17
chrScaffold_16_2826628_2826679,TimePoint,3,180.202746974498,6,61.682877720297,7.97410101281157e-39,2.92940776728137e-38
chrScaffold_16_28612946_28612988,TimePoint,3,211.479494818322,9,210.044968164644,1.39451954569763e-45,6.73651764791727e-45
chrScaffold_16_28621655_28621666,TimePoint,1,86.8075243476014,3,16.2935066605746,1.19613587474221e-20,1.96473724003841e-20
chrScaffold_16_2892390_2892466,TimePoint,3,54.5680568318012,12,101.391492479059,8.48900965716527e-12,9.76196330772426e-12
chrScaffold_16_29046215_29046262,TimePoint,3,938.216624878883,12,406.941340974479,4.54362281926976e-203,5.06820472658545e-201
chrScaffold_16_31061404_31061424,TimePoint,3,50.4923238026601,11,107.255504823443,6.27542381588532e-11,7.09018878645607e-11
chrScaffold_16_31389923_31389992,TimePoint,3,618.718651446501,6,109.459145727847,8.81736482535586e-134,2.84708069492412e-132
chrScaffold_16_410_549,TimePoint,3,272.509617579093,12,150.931871186311,8.84106111540394e-59,6.19884685062893e-58
chrScaffold_16_4309042_4309118,TimePoint,3,233.395513624234,9,401.901508558431,2.55060632234961e-50,1.39714015960847e-49
chrScaffold_16_5319646_5319707,TimePoint,3,370.278345625832,11,191.218138398435,6.05970181255921e-80,7.74505637917724e-79
chrScaffold_16_5524969_5525016,TimePoint,3,194.739105064519,10,68.8196609910973,5.77857138134776e-42,2.40349392708939e-41
chrScaffold_16_6466404_6466643,TimePoint,3,35.8682257848784,12,130.697464226379,7.98448310552723e-08,8.40940838667976e-08
chrScaffold_16_6473432_6473465,TimePoint,3,201.838262212148,12,175.389917348882,1.69026960320367e-43,7.43355126570217e-43
chrScaffold_16_6474499_6474512,TimePoint,3,104.950084318344,12,63.1599773255584,1.33933967059544e-22,2.43823408875461e-22
chrScaffold_16_9356866_9356937,TimePoint,3,249.788832390165,12,452.81369013493,7.26940927604175e-54,4.35100740570889e-53
chrScaffold_16_9518111_9518120,TimePoint,3,96.088131615586,8,235.832042874298,1.07758984368491e-20,1.77954608102475e-20
chrScaffold_17_10063464_10063568,TimePoint,3,101.746617139783,8,293.382692210117,6.54500585980275e-22,1.15549959568028e-21
chrScaffold_17_10895645_10895681,TimePoint,3,145.233438727609,10,147.90804195072,2.81120741374983e-31,7.58099230037592e-31
chrScaffold_17_11292318_11292360,TimePoint,3,112.423073164605,11,117.221280510288,3.30232946154883e-24,6.4419050068687e-24
chrScaffold_17_11479207_11479380,TimePoint,3,72.317809961827,6,49.3036655507196,1.36092839388523e-15,1.76517879418306e-15
chrScaffold_17_1185752_1185790,TimePoint,3,148.45276608822,11,128.304051316585,5.68227321987372e-32,1.57740933049436e-31
chrScaffold_17_12737447_12737468,TimePoint,3,239.335687228702,5,53.1193165579867,1.32483866419093e-51,7.6678162309541e-51
chrScaffold_17_13080031_13080180,TimePoint,3,138.021445164341,8,21.054138698483,1.00937003135494e-29,2.55360212056187e-29
chrScaffold_17_1329131_1329173,TimePoint,3,104.868552707641,7,119.941213901088,1.39453515529444e-22,2.53495501562411e-22
chrScaffold_17_137422_137444,TimePoint,3,28.5015210967563,10,112.690066124586,2.85005772102134e-06,2.93128317157853e-06
chrScaffold_17_14606479_14606704,TimePoint,3,164.79263681055,12,153.854904781254,1.69337978559357e-35,5.36893280858738e-35
chrScaffold_17_14868271_14868346,TimePoint,3,63.505231720489,12,175.684684826491,1.04723227119652e-13,1.27349256368497e-13
chrScaffold_17_15976668_15976709,TimePoint,1,98.8715577222061,1,2.78916211825984,2.69421211768096e-23,5.07024274293641e-23
chrScaffold_17_16408338_16408354,TimePoint,3,85.4889265302776,11,119.820018028771,2.03800064484064e-18,3.01280336291502e-18
chrScaffold_17_1664952_1665189,TimePoint,3,688.15663596102,12,295.702133456574,7.76423370907332e-149,3.66412106193575e-147
chrScaffold_17_17942763_17942926,TimePoint,3,119.812892451833,9,206.601663863651,8.46707210722401e-26,1.79742170857506e-25
chrScaffold_17_18011211_18011231,TimePoint,3,103.475035938611,11,169.810025631878,2.78084750155322e-22,4.98116771446102e-22
chrScaffold_17_18344455_18344632,TimePoint,3,68.9344139359312,11,143.71200199392,7.21786461495676e-15,9.13964900160159e-15
chrScaffold_17_19287881_19287960,TimePoint,3,41.1220075670088,10,81.8872359639862,6.16094133396226e-09,6.63111843576464e-09
chrScaffold_17_19657938_19658067,TimePoint,3,254.929125407668,6,39.5467845581651,5.6193650476244e-55,3.46480447911314e-54
chrScaffold_17_20276047_20276089,TimePoint,3,169.577672568015,8,197.148927572443,1.56978230587643e-36,5.15006120136466e-36
chrScaffold_17_21234775_21235085,TimePoint,3,98.2787575847894,12,65.1278450875954,3.64386512444447e-21,6.18398687094518e-21
chrScaffold_17_21795036_21795076,TimePoint,3,161.349143537248,6,156.186365197527,9.37495305231538e-35,2.89021793849019e-34
chrScaffold_17_23305776_23305974,TimePoint,3,152.650084136087,6,35.109453774672,7.06417703446452e-33,2.01107777756101e-32
chrScaffold_17_23900737_23900829,TimePoint,3,65.0132717599272,10,139.503879527028,4.98334392313423e-14,6.12068367736307e-14
chrScaffold_17_23925422_23925750,TimePoint,3,1210.89860518246,9,106.53694345885,3.16636498944507e-262,7.77025968409821e-260
chrScaffold_17_24091368_24091413,TimePoint,3,66.3178525408867,6,69.968081286422,2.62073550350128e-14,3.2514079502488e-14
chrScaffold_17_24092028_24092073,TimePoint,3,334.165063485639,8,161.207685518315,4.00122414814562e-72,4.23128095412213e-71
chrScaffold_17_24310391_24310401,TimePoint,1,58.6394781206968,4,42.8850839443647,1.89378183505882e-14,2.35905615392607e-14
chrScaffold_17_24471811_24472144,TimePoint,3,108.950340014026,11,131.835554317415,1.84595584239251e-23,3.50617309383221e-23
chrScaffold_17_24813131_24813155,TimePoint,3,96.386673927531,7,120.637168469896,9.2957811683309e-21,1.54551808855583e-20
chrScaffold_17_24985722_24985972,TimePoint,3,111.642974289994,6,86.2171075959255,4.86106005424902e-24,9.3929459630922e-24
chrScaffold_17_25583207_25583239,TimePoint,3,102.086350293264,6,76.2271246333223,5.53156434642416e-22,9.8081350477781e-22
chrScaffold_17_26127353_26127376,TimePoint,3,81.8740918933012,7,50.4589786834502,1.21615978650587e-17,1.75763022148728e-17
chrScaffold_17_26387898_26388081,TimePoint,3,252.710474301484,5,35.1376392740027,1.69659384958119e-54,1.0356819171324e-53
chrScaffold_17_26532784_26533511,TimePoint,3,1513.07638632585,6,119.66109599921,0,0
chrScaffold_17_26538627_26538666,TimePoint,3,270.229948418647,11,393.468192540468,2.75243696209787e-58,1.87624452916338e-57
chrScaffold_17_26809797_26809887,TimePoint,3,55.2863713885075,11,190.849780575932,5.96511255626653e-12,6.89839124084734e-12
chrScaffold_17_27511523_27511676,TimePoint,3,688.64252540183,12,296.261663390069,6.09174720277899e-149,2.98982952712393e-147
chrScaffold_17_28112223_28112241,TimePoint,3,116.056087629901,9,137.150183721659,5.45393178553035e-25,1.10611145468525e-24
chrScaffold_17_28120192_28120211,TimePoint,3,124.730771062725,9,88.5412964617104,7.38626671550845e-27,1.65382285765125e-26
chrScaffold_17_28756717_28756772,TimePoint,1,89.957417435966,3,1.50853473119242,2.43341475150123e-21,4.15271196118499e-21
chrScaffold_17_29460973_29460978,TimePoint,3,86.4619539535848,10,111.103300737175,1.2598429728633e-18,1.88285910804295e-18
chrScaffold_17_29618390_29618412,TimePoint,3,39.7205161367588,12,133.50012981297,1.22122285233591e-08,1.30526170715694e-08
chrScaffold_17_29696237_29696326,TimePoint,3,74.343772361278,12,157.678464152799,5.00893586156684e-16,6.67314256475843e-16
chrScaffold_17_30138051_30138075,TimePoint,3,47.0889647227485,12,122.780844493663,3.32741069486935e-10,3.69478092543411e-10
chrScaffold_17_30821021_30821094,TimePoint,3,74.2816585728891,6,65.6698459101462,5.16483564037251e-16,6.86592993579314e-16
chrScaffold_17_32278568_32278591,TimePoint,2,135.726202888023,3,6.27328519444203,3.3684454455333e-30,8.7565308509944e-30
chrScaffold_17_32964185_32964230,TimePoint,3,189.915929776557,11,82.8020468127599,6.36457742347071e-41,2.54375781713308e-40
chrScaffold_17_33177952_33177965,TimePoint,2,58.9663280370176,5,93.9751650407412,1.56900583145494e-13,1.89671936472435e-13
chrScaffold_17_33178926_33178955,TimePoint,3,93.1446126196261,12,266.238247719932,4.62394873983275e-20,7.37787399710635e-20
chrScaffold_17_33440518_33440579,TimePoint,3,39.8266758184741,12,151.863919079355,1.15956493373948e-08,1.24044130226533e-08
chrScaffold_17_34249702_34249748,TimePoint,3,154.461065920569,8,68.3934982990815,2.8730298864301e-33,8.37341489465494e-33
chrScaffold_17_34328271_34328290,TimePoint,3,76.2312378082475,10,104.181371019971,1.97329748696563e-16,2.70529163855512e-16
chrScaffold_17_4293905_4293932,TimePoint,3,64.7247129350703,10,159.612362451654,5.74437994572336e-14,7.03428562215825e-14
chrScaffold_17_4835133_4835164,TimePoint,3,143.138150342081,5,22.4829657056312,7.95730967951563e-31,2.11792168693399e-30
chrScaffold_17_6817809_6817834,TimePoint,3,97.6818727150147,10,72.9932391377948,4.89640762822879e-21,8.2412786829036e-21
chrScaffold_17_6894918_6894929,TimePoint,3,87.7430070565259,11,56.0323978391017,6.68747356165612e-19,1.00681350431314e-18
chrScaffold_17_8465395_8465476,TimePoint,3,290.857243231498,11,233.301124516766,9.47147577898803e-63,7.26343798801144e-62
chrScaffold_17_9002786_9002812,TimePoint,3,94.3392846372857,2,35.7827226429348,2.56037430426836e-20,4.13365693597011e-20
chrScaffold_18_10879111_10879128,TimePoint,3,117.035296494969,6,27.4686483719615,3.35638006753181e-25,6.92147620648997e-25
chrScaffold_18_1177699_1178042,TimePoint,3,264.218936215209,11,285.538671173681,5.49722465521287e-57,3.62639497416462e-56
chrScaffold_18_12375253_12375274,TimePoint,3,121.820153107299,11,170.90450328746,3.12904382193817e-26,6.77131705382387e-26
chrScaffold_18_13152741_13152757,TimePoint,3,93.8684535077748,7,23.078379730858,3.23205743125969e-20,5.18396662504005e-20
chrScaffold_18_13169716_13169744,TimePoint,3,116.275965109396,12,57.5908816875324,4.89066625614702e-25,9.95165422270713e-25
chrScaffold_18_13367758_13367872,TimePoint,3,493.70084563572,11,346.635277874872,1.10604431003677e-106,2.33985580761227e-105
chrScaffold_18_13513643_13513676,TimePoint,3,100.643062003363,11,74.5808505680536,1.13037201191483e-21,1.96454172608994e-21
chrScaffold_18_13772001_13772049,TimePoint,3,77.6548193199978,10,73.9634133976941,9.7719875740008e-17,1.35943636658719e-16
chrScaffold_18_13871138_13871413,TimePoint,3,38.2279200971103,12,149.340201932218,2.529228930695e-08,2.69155585252625e-08
chrScaffold_18_17029767_17029820,TimePoint,3,50.7834425301611,5,100.937944425883,5.44037971930631e-11,6.16375430802294e-11
chrScaffold_18_18578183_18578209,TimePoint,3,138.756284337231,11,120.730871745033,7.00839932862767e-30,1.7803946120551e-29
chrScaffold_18_19714615_19714751,TimePoint,3,149.77370820588,11,136.699151831312,2.94836687359711e-32,8.22192307705376e-32
chrScaffold_18_19728259_19728363,TimePoint,3,128.425958031597,11,30.6264070342686,1.18104664015047e-27,2.6836004212308e-27
chrScaffold_18_19825882_19825923,TimePoint,3,26.5933822267788,9,103.743826116327,7.16379541398818e-06,7.33720949329173e-06
chrScaffold_18_19826295_19826327,TimePoint,3,100.122853556615,9,162.742627885012,1.46244550210269e-21,2.52025369533708e-21
chrScaffold_18_19827504_19827777,TimePoint,3,408.674519634059,6,83.9962943846387,2.92511721167347e-88,4.37697416917481e-87
chrScaffold_18_20716095_20716119,TimePoint,3,44.5612832115877,10,69.100810754263,1.14682328744598e-09,1.2541463223674e-09
chrScaffold_18_20896983_20897017,TimePoint,3,88.0568502218732,12,146.260357297715,5.72624796344225e-19,8.65284021076803e-19
chrScaffold_18_23644497_23644608,TimePoint,3,154.398131167724,11,227.748841510951,2.96427766664057e-33,8.59850755784391e-33
chrScaffold_18_2436678_2436753,TimePoint,3,74.0761600280336,12,285.150728899071,5.71602317634037e-16,7.58222749985906e-16
chrScaffold_18_25464883_25464919,TimePoint,3,77.3567479170673,11,263.284950011547,1.13212385785722e-16,1.56962256902916e-16
chrScaffold_18_25727764_25727809,TimePoint,3,21.1714922592812,10,139.220527846474,9.69861231925656e-05,9.84300853244649e-05
chrScaffold_18_25789842_25789873,TimePoint,3,107.650065197965,9,120.107388899827,3.51570247703318e-23,6.58590372415223e-23
chrScaffold_18_26154500_26154547,TimePoint,3,227.245398930006,2,16.9983556183461,5.44972869301263e-49,2.85761414800277e-48
chrScaffold_18_6673589_6673609,TimePoint,3,123.409233857959,10,136.913062245297,1.42271064943384e-26,3.13405020979412e-26
chrScaffold_18_6814851_6814893,TimePoint,3,180.90469141786,11,240.715951946381,5.62459744642164e-39,2.0850093857279e-38
chrScaffold_18_6872254_6872281,TimePoint,3,72.7689800676556,11,60.8814501298137,1.08938066745045e-15,1.42047829857779e-15
chrScaffold_18_7511523_7511563,TimePoint,3,91.7553832352802,6,51.3220482552119,9.19360095197763e-20,1.44437239027869e-19
chrScaffold_18_8866533_8866619,TimePoint,3,90.9427289538359,8,35.5457299947586,1.37423329559044e-19,2.1263357549678e-19
chrScaffold_18_8945938_8945968,TimePoint,3,77.583736672471,8,282.706057829253,1.01210223209375e-16,1.40639800541227e-16
